fact_crash_id,crash_id,date_id,holiday_id,location_id,road_id,vehicle_id,crash_type_id,number_fatalities
20022214,20022214,1471,2,66,30,2,2,1
20022065,20022065,1471,2,66,30,2,2,1
20025016,20025016,1471,2,7,14,11,2,1
20021408,20021408,1471,2,797,16,5,1,1
20022136,20022136,1471,2,66,30,1,2,2
20022147,20022147,1471,2,66,17,1,1,1
20024096,20024096,1471,2,803,16,8,2,4
20022125,20022125,1471,2,66,30,2,2,1
20022154,20022154,1471,2,66,34,1,2,1
20025149,20025149,1471,2,7,14,11,1,1
20021376,20021376,1471,2,797,17,1,1,1
20022238,20022238,1471,2,66,16,1,1,1
20023160,20023160,1471,2,778,16,1,1,1
20022024,20022024,1471,2,66,30,1,1,1
20023270,20023270,1471,2,778,16,1,1,1
20021166,20021166,1471,2,797,17,7,2,1
20024042,20024042,1471,2,803,16,1,1,1
20021419,20021419,1472,2,797,16,1,1,1
20021269,20021269,1472,2,797,34,1,1,1
20025010,20025010,1472,2,7,16,11,1,1
20023083,20023083,1472,2,778,16,1,1,1
20023145,20023145,1472,2,778,30,1,2,3
20023153,20023153,1472,2,778,30,2,2,1
20023090,20023090,1472,2,778,30,1,2,1
20025027,20025027,1472,2,7,21,11,1,1
20021017,20021017,1472,2,797,34,1,2,1
20021100,20021100,1472,2,797,14,1,1,1
20023157,20023157,1472,2,778,16,1,1,1
20023175,20023175,1472,2,778,21,1,2,2
20023038,20023038,1472,2,778,6,1,1,1
20022005,20022005,1472,2,66,34,8,1,1
20024110,20024110,1472,2,803,14,1,2,1
20021160,20021160,1472,2,797,16,1,1,1
20024060,20024060,1472,2,803,16,1,1,1
20024040,20024040,1472,2,803,14,1,2,2
20021343,20021343,1472,2,797,21,1,1,1
20022040,20022040,1472,2,66,16,1,1,1
20023094,20023094,1472,2,778,16,1,2,1
20023131,20023131,1473,2,778,14,1,1,1
20021028,20021028,1473,2,797,16,1,1,1
20023084,20023084,1473,2,778,14,2,2,1
20023217,20023217,1473,2,778,30,1,1,1
20021225,20021225,1473,2,797,16,1,1,1
20021349,20021349,1473,2,797,30,2,1,1
20025127,20025127,1473,2,7,21,11,2,1
20023123,20023123,1473,2,778,21,1,1,1
20023136,20023136,1473,2,778,30,1,1,4
20025142,20025142,1473,2,7,14,13,1,2
20021117,20021117,1473,2,797,16,2,2,1
20022066,20022066,1473,2,66,17,2,2,1
20024001,20024001,1473,2,803,30,1,1,2
20025140,20025140,1473,2,7,14,11,1,1
20021457,20021457,1473,2,797,16,1,1,1
20022224,20022224,1473,2,66,34,1,1,1
20023249,20023249,1473,2,778,30,1,1,1
20021039,20021039,1473,2,797,17,1,1,6
20021153,20021153,1456,2,797,30,2,1,1
20023091,20023091,1456,2,778,30,1,1,3
20023174,20023174,1456,2,778,16,1,1,1
20021487,20021487,1456,2,797,17,1,2,1
20021101,20021101,1456,2,797,30,2,2,1
20023204,20023204,1456,2,778,30,1,2,2
20021467,20021467,1456,2,797,17,7,2,1
20021477,20021477,1456,2,797,30,7,2,2
20025105,20025105,1456,2,7,17,11,2,2
20023265,20023265,1456,2,778,21,1,1,1
20022271,20022271,1456,2,66,14,1,1,1
20023072,20023072,1456,2,778,30,2,2,1
20023044,20023044,1457,2,778,16,1,2,1
20023130,20023130,1457,2,778,17,1,1,1
20023228,20023228,1457,2,778,30,1,2,1
20024005,20024005,1457,2,803,14,5,2,1
20022301,20022301,1457,2,66,17,1,1,1
20021491,20021491,1457,2,797,6,1,1,1
20023206,20023206,1457,2,778,30,1,1,1
20021043,20021043,1457,2,797,30,1,1,1
20022345,20022345,1458,2,66,30,1,1,1
20021500,20021500,1458,2,797,21,1,1,1
20023215,20023215,1459,2,778,30,1,2,1
20022239,20022239,1459,2,66,30,1,2,1
20024036,20024036,1459,2,803,16,2,2,1
20022256,20022256,1459,2,66,30,1,1,1
20022033,20022033,1459,2,66,30,1,1,1
20022351,20022351,1459,2,66,34,1,1,1
20021047,20021047,1459,2,797,30,2,1,1
20023194,20023194,1459,2,778,17,8,2,1
20022171,20022171,1459,2,66,30,1,1,1
20023137,20023137,1459,2,778,30,1,1,3
20021270,20021270,1459,2,797,30,1,2,1
20021421,20021421,1459,2,797,30,1,1,1
20021314,20021314,1459,2,797,34,8,2,1
20022150,20022150,1459,2,66,30,1,2,1
20022093,20022093,1459,2,66,30,1,1,1
20021210,20021210,1459,2,797,16,1,1,1
20024124,20024124,1459,2,803,14,1,1,2
20025145,20025145,1459,2,7,14,11,1,1
20021196,20021196,1459,2,797,16,1,1,1
20021282,20021282,1459,2,797,34,1,1,1
20021407,20021407,1460,2,797,14,2,1,1
20024003,20024003,1460,2,803,14,1,1,1
20022285,20022285,1460,2,66,6,1,1,2
20021002,20021002,1460,2,797,34,1,2,1
20023005,20023005,1460,2,778,16,1,2,1
20022141,20022141,1460,2,66,16,1,2,2
20023259,20023259,1460,2,778,17,1,2,1
20021333,20021333,1460,2,797,30,1,1,2
20023255,20023255,1460,2,778,17,1,2,2
20022331,20022331,1460,2,66,30,1,2,1
20025102,20025102,1460,2,7,6,11,2,1
20022059,20022059,1460,2,66,30,1,1,1
20021064,20021064,1460,2,797,17,1,2,1
20021063,20021063,1460,2,797,21,1,2,1
20025099,20025099,1460,2,7,14,11,2,1
20024033,20024033,1460,2,803,16,1,1,1
20021353,20021353,1460,2,797,16,1,1,1
20024013,20024013,1460,2,803,17,1,1,1
20023269,20023269,1460,2,778,17,1,1,1
20022220,20022220,1460,2,66,17,1,1,1
20021485,20021485,1460,2,797,17,1,2,1
20022327,20022327,1460,2,66,17,1,1,1
20023165,20023165,1461,2,778,16,1,1,1
20025067,20025067,1461,2,7,34,11,1,1
20021464,20021464,1461,2,797,17,1,1,1
20022218,20022218,1461,2,66,21,1,1,1
20021336,20021336,1461,2,797,17,1,1,1
20024111,20024111,1461,2,803,14,1,1,1
20022323,20022323,1461,2,66,30,1,1,1
20023088,20023088,1461,2,778,16,1,1,2
20022254,20022254,1461,2,66,30,1,1,1
20025100,20025100,1461,2,7,16,11,2,1
20021300,20021300,1461,2,797,30,1,2,2
20021406,20021406,1461,2,797,6,1,1,1
20021071,20021071,1461,2,797,30,1,2,1
20022322,20022322,1461,2,66,16,1,1,2
20026027,20026027,1461,2,668,17,11,1,1
20024058,20024058,1461,2,803,17,1,1,1
20022269,20022269,1461,2,66,16,8,1,1
20023279,20023279,1461,2,778,17,1,1,1
20022027,20022027,1461,2,66,17,1,2,1
20021124,20021124,1461,2,797,14,2,2,3
20021052,20021052,1462,2,797,14,5,2,1
20023180,20023180,1462,2,778,30,1,2,1
20021132,20021132,1462,2,797,16,1,2,1
20024031,20024031,1462,2,803,14,2,2,1
20021478,20021478,1462,2,797,6,1,2,1
20021016,20021016,1462,2,797,16,1,1,1
20024030,20024030,1462,2,803,14,1,2,1
20021050,20021050,1462,2,797,16,5,1,1
20023203,20023203,1462,2,778,30,1,1,1
20024045,20024045,1462,2,803,16,1,1,1
20022237,20022237,1462,2,66,34,1,2,1
20021268,20021268,1462,2,797,16,1,1,1
20021056,20021056,1462,2,797,30,2,2,1
20024051,20024051,1462,2,803,14,2,2,1
20021229,20021229,1463,2,797,14,1,2,1
20021389,20021389,1463,2,797,17,1,1,1
20022106,20022106,1463,2,66,17,1,2,1
20021341,20021341,1463,2,797,34,1,1,1
20025014,20025014,1463,2,7,14,11,1,2
20025132,20025132,1463,2,7,17,11,1,1
20021296,20021296,1464,2,797,21,5,2,1
20021424,20021424,1464,2,797,34,1,1,1
20021059,20021059,1464,2,797,21,1,1,1
20023052,20023052,1464,2,778,30,1,2,2
20021322,20021322,1464,2,797,17,1,1,1
20025153,20025153,1464,2,7,14,11,1,1
20021330,20021330,1464,2,797,30,1,1,1
20021297,20021297,1464,2,797,30,1,1,1
20021331,20021331,1464,2,797,16,1,1,1
20022352,20022352,1464,2,66,16,1,1,1
20022107,20022107,1464,2,66,30,2,2,1
20022091,20022091,1464,2,66,30,1,2,1
20023061,20023061,1464,2,778,16,5,1,1
20025053,20025053,1447,2,7,14,11,1,1
20022082,20022082,1447,2,66,16,1,1,1
20023164,20023164,1447,2,778,30,1,1,1
20022231,20022231,1447,2,66,30,1,2,1
20023232,20023232,1447,2,778,30,1,1,1
20023089,20023089,1447,2,778,30,1,2,1
20023101,20023101,1447,2,778,21,5,2,1
20022103,20022103,1447,2,66,30,1,1,1
20021359,20021359,1447,2,797,16,5,2,1
20025038,20025038,1447,2,7,16,11,2,1
20021257,20021257,1447,2,797,30,1,1,1
20023035,20023035,1447,2,778,30,1,1,1
20021276,20021276,1447,2,797,16,1,2,1
20021373,20021373,1447,2,797,30,1,1,1
20021392,20021392,1447,2,797,34,2,2,1
20022283,20022283,1448,2,66,34,1,2,1
20025048,20025048,1448,2,7,34,11,1,1
20025096,20025096,1448,2,7,14,11,1,1
20023014,20023014,1448,2,778,16,1,1,1
20021013,20021013,1449,2,797,34,2,1,1
20021235,20021235,1449,2,797,34,1,2,1
20024049,20024049,1449,2,803,30,1,1,1
20021147,20021147,1449,2,797,16,1,1,1
20023208,20023208,1450,2,778,30,5,2,1
20023078,20023078,1450,2,778,16,2,2,1
20022134,20022134,1450,2,66,21,1,1,1
20021228,20021228,1450,2,797,16,1,1,1
20021319,20021319,1450,2,797,34,1,1,1
20023135,20023135,1450,2,778,16,1,2,1
20023219,20023219,1450,2,778,30,1,1,1
20025070,20025070,1450,2,7,17,11,2,1
20022122,20022122,1450,2,66,30,1,2,1
20021107,20021107,1450,2,797,21,1,1,1
20021303,20021303,1450,2,797,34,1,1,1
20023156,20023156,1451,2,778,16,1,1,3
20021108,20021108,1451,2,797,16,1,2,1
20021207,20021207,1451,2,797,16,1,1,1
20021042,20021042,1451,2,797,34,1,1,1
20022070,20022070,1451,2,66,30,1,1,1
20026024,20026024,1451,2,668,16,11,2,1
20023222,20023222,1451,2,778,30,1,1,2
20021158,20021158,1451,2,797,17,1,1,1
20021014,20021014,1451,2,797,30,1,1,1
20025138,20025138,1451,2,7,14,11,1,1
20025013,20025013,1451,2,7,34,11,1,1
20021470,20021470,1451,2,797,34,1,1,2
20023118,20023118,1451,2,778,30,1,1,1
20021377,20021377,1451,2,797,30,1,1,1
20021369,20021369,1451,2,797,17,1,2,1
20023246,20023246,1451,2,778,14,1,1,1
20021171,20021171,1451,2,797,30,1,2,1
20024115,20024115,1451,2,803,17,5,2,1
20023108,20023108,1451,2,778,16,1,1,1
20021216,20021216,1451,2,797,30,1,1,1
20021390,20021390,1451,2,797,21,2,1,1
20022219,20022219,1451,2,66,30,1,1,1
20023134,20023134,1451,2,778,30,2,2,1
20021286,20021286,1451,2,797,30,1,1,1
20023162,20023162,1451,2,778,30,1,1,1
20023066,20023066,1451,2,778,16,1,2,2
20025041,20025041,1451,2,7,14,11,1,1
20022001,20022001,1451,2,66,30,1,2,1
20022263,20022263,1451,2,66,30,1,2,1
20023254,20023254,1451,2,778,30,1,2,1
20023023,20023023,1451,2,778,17,1,2,1
20025093,20025093,1451,2,7,14,11,2,1
20021033,20021033,1451,2,797,17,1,1,1
20021450,20021450,1451,2,797,14,1,1,1
20021258,20021258,1451,2,797,16,2,1,1
20025005,20025005,1451,2,7,14,11,1,2
20022157,20022157,1451,2,66,30,1,1,1
20022137,20022137,1451,2,66,17,1,1,1
20023069,20023069,1451,2,778,21,1,2,1
20022304,20022304,1451,2,66,21,1,1,1
20023104,20023104,1452,2,778,16,1,1,1
20023129,20023129,1452,2,778,30,1,2,1
20026008,20026008,1452,2,668,30,11,1,1
20023192,20023192,1452,2,778,16,1,2,1
20022046,20022046,1452,2,66,30,1,2,1
20021162,20021162,1452,2,797,30,1,1,2
20021021,20021021,1452,2,797,16,1,1,1
20022230,20022230,1452,2,66,34,1,1,1
20021096,20021096,1452,2,797,17,1,2,1
20026005,20026005,1452,2,668,14,11,2,1
20021156,20021156,1452,2,797,30,1,1,1
20022350,20022350,1452,2,66,30,1,2,1
20023257,20023257,1452,2,778,16,1,2,1
20022354,20022354,1452,2,66,17,1,1,1
20023054,20023054,1453,2,778,30,1,1,1
20022332,20022332,1453,2,66,16,1,1,1
20025112,20025112,1453,2,7,14,11,1,1
20022202,20022202,1453,2,66,16,1,1,1
20024066,20024066,1453,2,803,14,1,1,1
20026035,20026035,1453,2,668,30,12,1,1
20023212,20023212,1453,2,778,30,1,2,1
20021291,20021291,1453,2,797,30,1,1,1
20025117,20025117,1453,2,7,14,11,2,1
20021266,20021266,1453,2,797,21,1,1,1
20021379,20021379,1453,2,797,30,1,1,1
20024043,20024043,1453,2,803,14,2,2,1
20024068,20024068,1453,2,803,16,1,1,2
20023086,20023086,1453,2,778,34,1,1,1
20021352,20021352,1453,2,797,30,1,2,3
20021151,20021151,1453,2,797,16,1,1,1
20021418,20021418,1453,2,797,30,1,1,1
20021143,20021143,1453,2,797,30,5,2,1
20022054,20022054,1453,2,66,17,1,2,1
20021339,20021339,1454,2,797,30,2,1,1
20021076,20021076,1454,2,797,30,1,1,1
20025044,20025044,1454,2,7,17,11,2,1
20021466,20021466,1454,2,797,21,1,2,1
20025003,20025003,1454,2,7,14,11,1,2
20022144,20022144,1454,2,66,30,1,2,1
20022127,20022127,1454,2,66,17,1,2,1
20022076,20022076,1454,2,66,16,1,2,1
20022222,20022222,1454,2,66,21,1,2,1
20023030,20023030,1454,2,778,14,1,2,1
20021077,20021077,1454,2,797,34,1,1,1
20025159,20025159,1455,2,7,6,11,1,1
20021112,20021112,1455,2,797,30,1,1,1
20021083,20021083,1455,2,797,6,1,2,1
20025006,20025006,1455,2,7,14,11,1,1
20025076,20025076,1455,2,7,34,11,2,1
20025146,20025146,1455,2,7,14,11,2,1
20022100,20022100,1455,2,66,30,1,2,1
20021356,20021356,1455,2,797,21,1,2,1
20023046,20023046,1455,2,778,21,1,1,1
20021382,20021382,1455,2,797,30,2,2,1
20023132,20023132,1455,2,778,16,1,1,1
20021473,20021473,1455,2,797,34,1,1,1
20021157,20021157,1438,2,797,17,1,2,1
20022025,20022025,1438,2,66,17,2,2,1
20023059,20023059,1438,2,778,30,1,2,1
20021006,20021006,1438,2,797,21,5,2,1
20023218,20023218,1438,2,778,30,1,2,1
20023151,20023151,1438,2,778,30,1,2,1
20021133,20021133,1438,2,797,34,1,1,1
20021180,20021180,1438,2,797,14,1,2,1
20022176,20022176,1439,2,66,30,2,2,2
20024081,20024081,1439,2,803,30,1,2,1
20023105,20023105,1439,2,778,17,1,1,1
20025071,20025071,1439,2,7,16,11,1,1
20024103,20024103,1440,2,803,30,1,1,1
20025072,20025072,1441,2,7,14,11,1,1
20021493,20021493,1441,2,797,17,1,2,1
20024130,20024130,1441,2,803,30,2,2,1
20025147,20025147,1441,2,7,34,11,1,1
20022045,20022045,1441,2,66,16,1,2,1
20022080,20022080,1441,2,66,30,1,1,1
20021413,20021413,1441,2,797,21,5,2,1
20023049,20023049,1441,2,778,30,2,2,2
20021307,20021307,1441,2,797,34,1,1,1
20022361,20022361,1441,2,66,30,1,2,1
20025143,20025143,1441,2,7,21,11,1,1
20024019,20024019,1441,2,803,16,5,1,1
20021184,20021184,1441,2,797,17,1,1,1
20025154,20025154,1441,2,7,14,11,1,1
20022032,20022032,1442,2,66,17,1,2,1
20023076,20023076,1442,2,778,16,1,1,1
20024089,20024089,1442,2,803,14,1,1,1
20021441,20021441,1442,2,797,16,1,1,1
20021381,20021381,1442,2,797,21,1,1,1
20021105,20021105,1442,2,797,30,1,1,1
20021498,20021498,1442,2,797,16,1,1,1
20024135,20024135,1442,2,803,30,1,2,2
20023048,20023048,1442,2,778,30,1,2,1
20022108,20022108,1442,2,66,6,1,1,1
20023142,20023142,1442,2,778,30,1,1,1
20025035,20025035,1442,2,7,14,11,2,1
20021130,20021130,1442,2,797,17,1,2,1
20023168,20023168,1442,2,778,16,1,2,1
20023138,20023138,1442,2,778,21,1,2,1
20023195,20023195,1442,2,778,16,1,1,1
20022334,20022334,1442,2,66,21,1,1,1
20023111,20023111,1443,2,778,30,5,2,1
20021173,20021173,1443,2,797,16,1,1,1
20022215,20022215,1443,2,66,16,1,1,1
20022311,20022311,1443,2,66,30,1,1,2
20021104,20021104,1443,2,797,30,1,1,1
20024017,20024017,1443,2,803,17,1,1,1
20023260,20023260,1443,2,778,30,1,1,1
20022320,20022320,1443,2,66,16,1,1,1
20021178,20021178,1443,2,797,34,1,1,1
20021234,20021234,1443,2,797,14,1,2,1
20024091,20024091,1443,2,803,14,1,1,1
20021395,20021395,1443,2,797,30,1,2,1
20023115,20023115,1443,2,778,17,1,2,1
20022140,20022140,1443,2,66,30,1,2,1
20022258,20022258,1443,2,66,30,1,2,1
20021088,20021088,1444,2,797,34,1,1,1
20024047,20024047,1444,2,803,16,1,1,1
20023230,20023230,1444,2,778,30,1,1,1
20023280,20023280,1444,2,778,16,1,1,1
20021167,20021167,1444,2,797,21,2,2,1
20024064,20024064,1444,2,803,16,1,2,1
20022023,20022023,1444,2,66,16,1,1,1
20025045,20025045,1444,2,7,14,11,1,1
20025116,20025116,1444,2,7,14,11,1,1
20021126,20021126,1444,2,797,17,2,2,1
20024037,20024037,1444,2,803,17,2,2,1
20022241,20022241,1444,2,66,30,1,1,1
20021092,20021092,1444,2,797,16,1,1,1
20021224,20021224,1444,2,797,30,1,1,1
20023266,20023266,1444,2,778,30,1,1,1
20024070,20024070,1444,2,803,14,1,1,1
20026012,20026012,1444,2,668,30,11,1,1
20025022,20025022,1444,2,7,16,11,1,1
20024127,20024127,1444,2,803,14,1,1,1
20023258,20023258,1445,2,778,30,1,2,1
20021497,20021497,1445,2,797,17,1,2,1
20023081,20023081,1445,2,778,16,1,1,1
20022047,20022047,1445,2,66,16,1,1,1
20021185,20021185,1445,2,797,17,1,2,1
20025134,20025134,1445,2,7,17,11,1,1
20025011,20025011,1445,2,7,16,11,1,1
20021346,20021346,1445,2,797,34,1,2,1
20021398,20021398,1445,2,797,30,2,2,1
20024077,20024077,1445,2,803,17,5,1,1
20022187,20022187,1445,2,66,17,1,2,1
20021325,20021325,1445,2,797,34,1,2,1
20023276,20023276,1445,2,778,16,5,2,1
20021317,20021317,1445,2,797,17,5,2,1
20025062,20025062,1445,2,7,14,11,1,2
20022084,20022084,1445,2,66,17,1,2,1
20022166,20022166,1445,2,66,30,1,2,1
20021455,20021455,1445,2,797,30,1,1,1
20022178,20022178,1445,2,66,30,1,2,1
20023155,20023155,1445,2,778,30,1,1,1
20021253,20021253,1445,2,797,16,1,1,1
20023077,20023077,1446,2,778,16,1,1,1
20025080,20025080,1446,2,7,14,11,1,1
20023073,20023073,1446,2,778,17,1,1,1
20023167,20023167,1446,2,778,16,1,2,1
20021163,20021163,1446,2,797,6,1,2,1
20022273,20022273,1446,2,66,30,1,2,1
20021218,20021218,1446,2,797,30,5,2,1
20021190,20021190,1446,2,797,21,1,1,1
20023166,20023166,1446,2,778,30,1,2,1
20022028,20022028,1446,2,66,30,1,2,2
20021501,20021501,1446,2,797,14,2,1,1
20025033,20025033,1446,2,7,14,11,2,2
20023124,20023124,1446,2,778,30,1,1,1
20022262,20022262,1446,2,66,30,2,2,1
20021122,20021122,1429,2,797,34,1,2,1
20021148,20021148,1429,2,797,16,1,1,1
20023179,20023179,1429,2,778,16,1,1,1
20022319,20022319,1429,2,66,16,1,1,1
20022317,20022317,1429,2,66,14,1,1,1
20021404,20021404,1429,2,797,16,2,2,1
20021226,20021226,1429,2,797,34,2,1,1
20024056,20024056,1429,2,803,16,1,2,1
20022117,20022117,1429,2,66,6,2,2,1
20021313,20021313,1429,2,797,30,2,2,1
20022288,20022288,1429,2,66,16,1,2,1
20025059,20025059,1430,2,7,6,11,2,1
20022111,20022111,1430,2,66,16,1,1,1
20022210,20022210,1430,2,66,17,1,1,1
20021110,20021110,1430,2,797,17,1,1,1
20022158,20022158,1431,2,66,17,1,1,1
20021025,20021025,1431,2,797,30,1,1,1
20021018,20021018,1432,2,797,34,1,1,1
20021102,20021102,1432,2,797,30,1,1,1
20022110,20022110,1432,2,66,6,1,2,1
20021012,20021012,1432,2,797,30,1,1,2
20023106,20023106,1432,2,778,30,1,2,1
20021465,20021465,1432,2,797,17,1,2,1
20022292,20022292,1432,2,66,16,2,2,1
20024092,20024092,1432,2,803,16,1,1,1
20022131,20022131,1432,2,66,16,1,1,1
20021209,20021209,1432,2,797,17,1,2,1
20021440,20021440,1432,2,797,14,1,1,1
20021242,20021242,1432,2,797,14,1,1,1
20023036,20023036,1432,2,778,16,2,1,2
20022293,20022293,1433,2,66,34,1,1,1
20021471,20021471,1433,2,797,17,2,1,1
20025075,20025075,1433,2,7,16,11,1,1
20021283,20021283,1433,2,797,16,1,2,1
20021230,20021230,1433,2,797,30,2,2,3
20021237,20021237,1433,2,797,16,1,1,2
20024100,20024100,1433,2,803,16,5,2,1
20021186,20021186,1433,2,797,21,1,2,1
20023033,20023033,1433,2,778,30,1,1,1
20021023,20021023,1433,2,797,30,1,2,3
20021111,20021111,1433,2,797,30,1,1,1
20025139,20025139,1433,2,7,14,11,2,3
20023149,20023149,1433,2,778,30,1,1,1
20023096,20023096,1433,2,778,17,8,1,1
20022104,20022104,1433,2,66,30,1,1,1
20022115,20022115,1433,2,66,17,1,1,1
20021433,20021433,1433,2,797,16,1,2,1
20021434,20021434,1433,2,797,30,1,1,1
20025001,20025001,1433,2,7,21,11,2,1
20021075,20021075,1433,2,797,30,1,1,1
20025150,20025150,1433,2,7,21,11,2,1
20023125,20023125,1433,2,778,16,1,1,2
20021026,20021026,1433,2,797,17,1,1,1
20021241,20021241,1433,2,797,17,1,1,1
20025128,20025128,1434,2,7,16,11,1,1
20022012,20022012,1434,2,66,21,1,1,1
20021046,20021046,1434,2,797,17,1,1,1
20024071,20024071,1434,2,803,14,1,1,1
20021326,20021326,1434,2,797,30,1,1,1
20024022,20024022,1434,2,803,30,1,1,1
20024088,20024088,1434,2,803,14,1,2,1
20023121,20023121,1434,2,778,16,1,1,1
20021093,20021093,1434,2,797,30,1,1,1
20025094,20025094,1434,2,7,14,11,1,1
20021279,20021279,1434,2,797,16,1,1,1
20021428,20021428,1434,2,797,30,1,1,1
20021244,20021244,1434,2,797,16,1,2,1
20023092,20023092,1434,2,778,21,1,1,1
20022353,20022353,1434,2,66,17,1,2,1
20022348,20022348,1434,2,66,17,1,1,1
20024138,20024138,1434,2,803,14,1,1,1
20022295,20022295,1434,2,66,17,1,1,1
20022234,20022234,1434,2,66,16,1,1,1
20021219,20021219,1434,2,797,14,2,2,3
20022143,20022143,1435,2,66,30,1,1,1
20023003,20023003,1435,2,778,34,1,1,1
20021265,20021265,1435,2,797,16,8,1,1
20021458,20021458,1435,2,797,30,1,1,1
20023042,20023042,1435,2,778,30,7,2,1
20021212,20021212,1435,2,797,34,1,1,1
20022199,20022199,1435,2,66,17,1,1,1
20021079,20021079,1435,2,797,16,1,1,1
20026022,20026022,1435,2,668,17,12,2,1
20025034,20025034,1435,2,7,34,11,1,1
20021460,20021460,1435,2,797,16,1,2,1
20024094,20024094,1435,2,803,16,1,1,1
20024119,20024119,1435,2,803,30,1,1,1
20021394,20021394,1435,2,797,30,1,1,1
20023211,20023211,1435,2,778,16,1,1,1
20021231,20021231,1435,2,797,16,1,1,1
20021164,20021164,1435,2,797,6,2,2,1
20023120,20023120,1435,2,778,16,1,1,1
20025148,20025148,1435,2,7,16,11,1,1
20025086,20025086,1436,2,7,17,11,1,1
20024123,20024123,1436,2,803,14,1,2,2
20022006,20022006,1436,2,66,30,2,2,1
20023176,20023176,1436,2,778,16,1,2,1
20021200,20021200,1436,2,797,34,5,1,1
20023196,20023196,1436,2,778,30,1,2,1
20021078,20021078,1436,2,797,34,8,1,1
20022244,20022244,1436,2,66,30,1,2,1
20021135,20021135,1436,2,797,16,1,1,1
20025090,20025090,1436,2,7,16,11,1,1
20021431,20021431,1436,2,797,34,2,2,1
20023146,20023146,1436,2,778,30,2,2,1
20022281,20022281,1436,2,66,30,2,2,1
20024093,20024093,1437,2,803,17,1,1,1
20022270,20022270,1437,2,66,16,1,1,3
20023239,20023239,1437,2,778,16,1,1,1
20022342,20022342,1437,2,66,30,1,1,1
20021293,20021293,1437,2,797,16,5,1,1
20022313,20022313,1437,2,66,16,1,2,1
20021351,20021351,1437,2,797,30,1,2,1
20021254,20021254,1437,2,797,30,1,1,1
20026006,20026006,1437,2,668,30,11,1,1
20022180,20022180,1437,2,66,30,1,2,1
20022284,20022284,1437,2,66,30,1,2,1
20023148,20023148,1437,2,778,30,1,1,1
20022306,20022306,1437,2,66,30,1,1,1
20021233,20021233,1437,2,797,16,1,2,1
20025029,20025029,1421,2,7,14,11,1,1
20026025,20026025,1421,2,668,34,11,1,1
20021066,20021066,1421,2,797,17,1,1,1
20023099,20023099,1421,2,778,30,1,1,1
20023188,20023188,1421,2,778,21,5,1,1
20022299,20022299,1421,2,66,30,1,2,1
20021287,20021287,1421,2,797,6,2,1,1
20025004,20025004,1421,2,7,14,11,1,1
20022192,20022192,1421,2,66,6,1,2,1
20022120,20022120,1421,2,66,30,2,2,1
20023008,20023008,1421,2,778,17,1,2,1
20024035,20024035,1421,2,803,16,5,2,1
20025079,20025079,1421,2,7,17,11,2,1
20021031,20021031,1421,2,797,14,1,2,1
20023237,20023237,1421,2,778,30,1,2,1
20025043,20025043,1422,2,7,34,11,2,1
20022260,20022260,1422,2,66,30,1,1,3
20021350,20021350,1422,2,797,14,2,2,1
20025021,20025021,1422,2,7,14,11,1,1
20023057,20023057,1422,2,778,16,8,2,1
20022358,20022358,1422,2,66,14,2,2,1
20021354,20021354,1422,2,797,14,2,1,1
20021001,20021001,1422,2,797,16,1,1,2
20023022,20023022,1422,2,778,30,1,1,1
20023109,20023109,1422,2,778,14,2,2,1
20022089,20022089,1422,2,66,30,1,1,1
20022330,20022330,1422,2,66,30,1,2,1
20022159,20022159,1422,2,66,30,1,1,1
20024113,20024113,1422,2,803,16,1,1,1
20021486,20021486,1423,2,797,30,1,1,1
20025084,20025084,1423,2,7,17,11,2,1
20025157,20025157,1423,2,7,16,11,1,1
20021362,20021362,1423,2,797,30,1,1,1
20021338,20021338,1423,2,797,16,2,2,1
20021159,20021159,1423,2,797,14,5,2,1
20021264,20021264,1423,2,797,16,1,2,1
20025047,20025047,1423,2,7,14,12,2,2
20023004,20023004,1423,2,778,16,1,1,1
20023024,20023024,1423,2,778,30,1,1,1
20022124,20022124,1423,2,66,17,1,2,1
20025136,20025136,1423,2,7,14,12,2,1
20024054,20024054,1423,2,803,14,1,2,1
20021332,20021332,1423,2,797,14,2,2,1
20023244,20023244,1423,2,778,73,1,1,1
20022207,20022207,1423,2,66,30,1,1,1
20023062,20023062,1424,2,778,30,1,1,1
20022355,20022355,1424,2,66,21,1,1,1
20023182,20023182,1424,2,778,17,1,1,1
20021082,20021082,1424,2,797,30,5,2,1
20023245,20023245,1424,2,778,30,2,1,1
20025103,20025103,1424,2,7,21,11,2,1
20022229,20022229,1424,2,66,17,1,2,1
20022061,20022061,1424,2,66,30,1,1,1
20022152,20022152,1424,2,66,30,1,2,1
20022211,20022211,1424,2,66,30,1,1,1
20024117,20024117,1424,2,803,14,1,1,1
20024004,20024004,1424,2,803,16,1,2,1
20022248,20022248,1424,2,66,16,1,1,1
20021363,20021363,1424,2,797,21,1,1,1
20021358,20021358,1424,2,797,16,1,1,1
20021141,20021141,1424,2,797,6,1,2,4
20023040,20023040,1424,2,778,16,8,2,2
20021337,20021337,1424,2,797,30,1,1,1
20023233,20023233,1424,2,778,30,1,1,1
20024032,20024032,1424,2,803,14,1,2,2
20021073,20021073,1424,2,797,21,1,2,1
20022356,20022356,1425,2,66,16,1,1,1
20023161,20023161,1425,2,778,34,1,2,1
20022318,20022318,1425,2,66,16,1,1,1
20022235,20022235,1425,2,66,30,1,1,1
